[QUOTE_UNIXTIME], [QUOTE_READTIME], [QUOTE_DATE], [QUOTE_TIME_HOURS], [UNDERLYING_LAST], [EXPIRE_DATE], [EXPIRE_UNIX], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_RHO], [C_IV], [C_VOLUME], [C_LAST], [C_SIZE], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_SIZE], [P_LAST], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [P_RHO], [P_IV], [P_VOLUME], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000540, , 13.000000, 8.900000, 10 x 10, 6.730000, 7.780000, 15.000000, 0.000000, 0.010000, 0 x 33, 0.020000, -0.003780, 0.002250, 0.000120, -0.004940, 0.000000, 2.716760, 5.000000, 7.200000, 0.326000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 1.000000, 0.000000, 0.000000, -0.000350, 0.000350, , 1.000000, 7.670000, 10 x 10, 5.730000, 6.790000, 16.000000, 0.000000, 0.010000, 0 x 309, 0.040000, -0.004310, 0.002850, 0.000020, -0.004650, 0.000000, 2.385640, 11.000000, 6.200000, 0.281000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000800, , 1.000000, 6.800000, 10 x 10, 4.720000, 5.790000, 17.000000, 0.000000, 0.010000, 0 x 35, 0.030000, -0.003990, 0.003690, 0.000510, -0.004490, -0.000020, 2.072340, 20.000000, 5.200000, 0.236000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 1.000000, 0.000000, 0.000000, -0.000190, 0.000520, , 18.000000, 5.680000, 10 x 10, 3.720000, 4.790000, 18.000000, 0.000000, 0.010000, 0 x 191, 0.010000, -0.005030, 0.004960, -0.000090, -0.004550, -0.000240, 1.775110, 30.000000, 4.200000, 0.191000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 1.000000, 0.000000, 0.000000, -0.000200, 0.001270, , 135.000000, 3.550000, 13 x 10, 2.750000, 3.810000, 19.000000, 0.000000, 0.010000, 0 x 151, 0.010000, -0.006420, 0.006780, 0.000580, -0.005230, -0.000280, 1.489840, 18.000000, 3.200000, 0.146000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 1.000000, 0.000000, 0.000000, -0.000430, 0.000930, , 79.000000, 3.040000, 13 x 13, 1.750000, 2.800000, 20.000000, 0.000000, 0.030000, 0 x 1083, 0.010000, -0.017760, 0.018000, 0.000220, -0.014780, -0.000030, 1.414250, 103.000000, 2.200000, 0.101000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 1.000000, 0.000000, 0.000000, -0.000410, 0.001230, , 21.000000, 1.530000, 132 x 24, 0.700000, 1.800000, 21.000000, 0.000000, 0.020000, 0 x 174, 0.010000, -0.015840, 0.022350, 0.000380, -0.010330, 0.000000, 1.044400, 76.000000, 1.200000, 0.056000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.001390, , 19.000000, 1.520000, 76 x 561, 0.300000, 0.890000, 22.000000, 0.190000, 0.300000, 93 x 1, 0.140000, -0.160570, 0.088420, 0.004000, -0.188750, -0.000520, 1.638270, 380.000000, 0.200000, 0.011000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 1.000000, 0.000000, 0.000000, -0.000270, 0.000850, , 172.000000, 0.350000, 5 x 32, 0.300000, 0.400000, 23.000000, 0.670000, 1.000000, 985 x 4, 0.820000, -0.316640, 0.095220, 0.006080, -0.448060, -0.000590, 2.222690, 579.000000, 0.800000, 0.034000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.001580, , 128.000000, 0.230000, 1 x 2516, 0.150000, 0.400000, 24.000000, 1.400000, 1.650000, 22 x 1, 1.600000, -0.422900, 0.088550, 0.006760, -0.603800, -0.000840, 2.621700, 136.000000, 1.800000, 0.079000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.266140, 0.387260, 0.005100, -0.087330, -0.000080, 0.503880, 326.000000, 0.150000, 9 x 1718, 0.070000, 0.200000, 25.000000, 2.470000, 3.200000, 40 x 14, 2.600000, -0.481380, 0.062350, 0.006480, -0.886490, -0.000700, 3.771360, 48.000000, 2.800000, 0.124000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.069180, 0.133010, 0.002370, -0.027540, -0.000380, 0.594040, 138.000000, 0.050000, 15 x 5, 0.010000, 0.050000, 26.000000, 3.190000, 4.400000, 10 x 13, 3.420000, -0.522950, 0.054370, 0.006260, -0.997530, -0.000900, 4.290930, 17.000000, 3.800000, 0.169000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.045080, 0.067070, 0.001220, -0.023920, 0.000150, 0.833600, 102.000000, 0.040000, 14 x 39, 0.010000, 0.040000, 27.000000, 4.200000, 5.000000, 10 x 26, 4.400000, -0.562850, 0.050810, 0.006110, -1.019220, -0.000810, 4.509880, 12.000000, 4.800000, 0.214000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.045520, 0.050060, 0.001830, -0.033440, 0.000170, 1.141760, 123.000000, 0.050000, 6 x 40, 0.030000, 0.040000, 28.000000, 5.200000, 5.750000, 10 x 1, 5.580000, -0.593420, 0.046570, 0.006410, -1.042900, -0.000730, 4.781420, 104.000000, 5.800000, 0.259000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.021310, 0.025200, 0.001180, -0.014870, 0.000000, 1.197180, 11.000000, 0.060000, 5 x 6, 0.010000, 0.020000, 29.000000, 6.190000, 7.350000, 10 x 10, 6.000000, -0.590280, 0.038790, 0.006090, -1.228830, -0.000550, 5.666970, 5.000000, 6.800000, 0.304000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.013080, 0.015480, 0.001010, -0.010350, -0.000240, 1.314180, 91.000000, 0.010000, 0 x 10, 0.000000, 0.020000, 30.000000, 7.200000, 7.840000, 13 x 1, 7.500000, -0.621440, 0.037220, 0.006670, -1.174430, -0.001210, 5.675960, 186.000000, 7.800000, 0.349000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.005820, 0.006170, 0.000760, -0.005100, -0.000460, 1.608530, 2.000000, 0.010000, 0 x 224, 0.000000, 0.010000, 32.500000, 9.680000, 10.780000, 10 x 10, 8.760000, -0.625750, 0.028820, 0.006610, -1.384300, -0.001230, 6.927420, 8.000000, 10.300000, 0.461000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.005130, 0.004330, -0.000230, -0.004900, 0.000280, 1.970500, 11.000000, 0.020000, 0 x 2, 0.000000, 0.010000, 35.000000, 12.180000, 13.270000, 10 x 10, 10.000000, -0.636190, 0.023810, 0.006020, -1.479250, -0.000640, 7.749710, 4.000000, 12.800000, 0.574000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.004000, 0.003330, 0.000300, -0.004610, 0.000000, 2.298580, 53.000000, 0.010000, 0 x 14, 0.000000, 0.010000, 37.500000, 14.710000, 15.790000, 10 x 10, 11.800000, -0.637220, 0.019960, 0.006350, -1.582750, -0.000850, 8.568750, 10.000000, 15.300000, 0.686000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.004020, 0.002600, 0.000130, -0.004520, 0.000000, 2.600240, 51.000000, 0.020000, 0 x 4, 0.000000, 0.010000, 40.000000, 17.210000, 18.280000, 10 x 10, 14.660000, -0.635020, 0.016970, 0.006240, -1.671730, -0.000530, 9.302260, 28.000000, 17.800000, 0.799000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.003170, 0.002220, 0.000460, -0.004650, 0.000000, 2.879900, 1.000000, 0.010000, 0 x 11, 0.000000, 0.010000, 42.500000, 19.710000, 20.780000, 10 x 10, 15.800000, -0.628590, 0.014520, 0.005530, -1.766470, -0.001120, 10.023140, 1.000000, 20.300000, 0.911000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.006020, 0.003020, 0.000350, -0.010100, 0.000430, 3.377640, 4.000000, 0.010000, 0 x 20, 0.000000, 0.020000, 45.000000, 22.190000, 23.260000, 10 x 10, 19.650000, -0.621200, 0.012510, 0.005110, -1.855110, -0.000750, 10.695070, 1.000000, 22.800000, 1.023000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.003460, 0.001610, 0.000460, -0.005180, 0.000000, 3.381670, 19.000000, 0.010000, 0 x 10, 0.000000, 0.010000, 47.500000, 24.700000, 25.770000, 10 x 10, 21.950000, -0.609050, 0.010780, 0.005440, -1.966240, -0.001100, 11.413840, 8.000000, 25.300000, 1.136000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.005120, 0.002330, 0.000310, -0.009650, 0.000060, 3.866360, 44.000000, 0.010000, 0 x 6, 0.000000, 0.020000, 50.000000, 27.200000, 28.270000, 10 x 10, 21.000000, -0.596420, 0.009400, 0.005780, -2.076970, -0.001380, 12.111990, 1.000000, 27.800000, 1.248000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.004880, 0.001890, -0.000220, -0.010440, -0.000370, 4.306190, 25.000000, 0.020000, 0 x 10, 0.000000, 0.020000, 55.000000, 32.200000, 33.260000, 10 x 10, 23.930000, -0.567340, 0.007100, 0.005610, -2.180290, -0.000550, 13.500230, 14.000000, 32.800000, 1.473000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.002090, 0.000990, -0.000340, -0.005390, 0.000000, 4.402960, 2.000000, 0.010000, 0 x 44, 0.000000, 0.010000, 60.000000, 37.200000, 38.260000, 10 x 10, 0.000000, -0.534360, 0.005530, 0.005090, -2.180180, -0.000820, 14.908650, , 37.800000, 1.698000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.004290, 0.001510, 0.000120, -0.010640, 0.000000, 5.074580, 15.000000, 0.150000, 0 x 31, 0.000000, 0.020000, 65.000000, 42.200000, 43.260000, 10 x 10, 0.000000, -0.501440, 0.004280, 0.005210, -2.180570, -0.001150, 16.332510, , 42.800000, 1.923000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.003940, 0.001340, -0.000080, -0.009890, 0.000000, 5.382460, 2.000000, 0.140000, 0 x 41, 0.000000, 0.020000, 70.000000, 47.200000, 48.260000, 10 x 10, 0.000000, -0.467250, 0.003390, 0.005030, -2.179980, -0.001260, 17.771470, , 47.800000, 2.147000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.003490, 0.001180, 0.000090, -0.010260, 0.000000, 5.688440, 25.000000, 0.090000, 0 x 40, 0.000000, 0.020000, 75.000000, 52.200000, 53.260000, 10 x 10, 0.000000, -0.434050, 0.002770, 0.005140, -2.180610, -0.001320, 19.224930, , 52.800000, 2.372000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.003740, 0.001100, 0.000370, -0.010080, 0.000000, 5.970050, 189.000000, 0.010000, 0 x 50, 0.000000, 0.020000, 80.000000, 57.200000, 58.260000, 10 x 10, 54.200000, -0.401540, 0.002210, 0.005350, -2.179420, -0.001050, 20.692910, 1.000000, 57.800000, 2.597000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.003600, 0.000980, -0.000090, -0.010580, 0.000000, 6.238910, 11.000000, 0.270000, 0 x 53, 0.000000, 0.020000, 85.000000, 62.200000, 63.260000, 10 x 10, 0.000000, -0.369690, 0.001800, 0.004810, -2.179270, -0.000650, 22.173270, , 62.800000, 2.822000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.001400, 0.000570, -0.000030, -0.005280, 0.000000, 6.093720, 1.000000, 0.010000, 0 x 9, 0.000000, 0.010000, 90.000000, 67.200000, 68.260000, 10 x 10, 0.000000, -0.339270, 0.001470, 0.005570, -2.179990, -0.000640, 23.667340, , 67.800000, 3.047000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.003230, 0.000910, 0.000240, -0.009780, 0.000000, 6.707990, 2.000000, 0.240000, 0 x 7, 0.000000, 0.020000, 95.000000, 72.200000, 73.260000, 10 x 10, 0.000000, -0.310410, 0.001190, 0.004990, -2.179600, -0.001020, 25.169990, , 72.800000, 3.272000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-02, 1643835600, 1.000000, 0.001950, 0.000550, 0.000250, -0.005120, 0.000000, 6.518690, 46.000000, 0.090000, 0 x 2, 0.000000, 0.010000, 100.000000, 77.200000, 78.260000, 10 x 10, 0.000000, -0.282830, 0.001000, 0.005030, -2.179590, -0.000970, 26.681880, , 77.800000, 3.496000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.002310, , , 0.000000, 10 x 10, 12.170000, 12.760000, 10.000000, 0.000000, 0.010000, 0 x 80, 0.010000, -0.001870, 0.000820, 0.000650, -0.002300, -0.000320, 2.123890, 2.000000, 12.200000, 0.550000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, -0.000220, 0.002330, , , 0.000000, 10 x 10, 11.670000, 12.260000, 10.500000, 0.000000, 0.010000, 0 x 65, 0.000000, -0.002250, 0.000860, -0.000210, -0.002630, -0.000160, 2.014160, , 11.700000, 0.528000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.002220, , , 0.000000, 10 x 10, 11.170000, 11.760000, 11.000000, 0.000000, 0.010000, 0 x 55, 0.000000, -0.002300, 0.000960, 0.000490, -0.002450, 0.000000, 1.909660, , 11.200000, 0.505000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, -0.000550, 0.002920, , , 0.000000, 10 x 10, 10.670000, 11.260000, 11.500000, 0.000000, 0.010000, 0 x 47, 0.000000, -0.002780, 0.001070, 0.000330, -0.001840, 0.000000, 1.809550, , 10.700000, 0.483000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, -0.000380, 0.002930, , , 0.000000, 10 x 10, 10.170000, 10.760000, 12.000000, 0.000000, 0.010000, 0 x 47, 0.010000, -0.002500, 0.001120, 0.000430, -0.002130, -0.000100, 1.714450, 3.000000, 10.200000, 0.460000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, -0.000550, 0.002570, , , 0.000000, 10 x 10, 9.670000, 10.260000, 12.500000, 0.000000, 0.010000, 0 x 23, 0.000000, -0.003020, 0.001280, 0.000540, -0.002420, 0.000000, 1.622150, , 9.700000, 0.438000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.003010, , , 0.000000, 10 x 10, 9.170000, 9.760000, 13.000000, 0.000000, 0.010000, 0 x 39, 0.000000, -0.002430, 0.001410, 0.000680, -0.002110, 0.000000, 1.533720, , 9.200000, 0.415000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, -0.000590, 0.003290, , , 0.000000, 10 x 10, 8.670000, 9.270000, 13.500000, 0.000000, 0.010000, 0 x 35, 0.000000, -0.002470, 0.001590, 0.000110, -0.002540, 0.000000, 1.448310, , 8.700000, 0.393000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, -0.000230, 0.003380, , 1.000000, 7.650000, 10 x 10, 8.170000, 8.770000, 14.000000, 0.000000, 0.010000, 0 x 32, 0.060000, -0.003510, 0.001780, 0.000240, -0.002540, -0.000020, 1.366440, 100.000000, 8.200000, 0.370000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.003490, , , 0.000000, 10 x 10, 7.670000, 8.270000, 14.500000, 0.000000, 0.020000, 0 x 34, 0.020000, -0.005520, 0.003070, 0.001070, -0.004100, -0.000220, 1.394910, 1.000000, 7.700000, 0.348000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, -0.000420, 0.003470, , 20.000000, 10.070000, 10 x 10, 7.100000, 7.710000, 15.000000, 0.000000, 0.010000, 0 x 18, 0.050000, -0.003780, 0.002270, 0.000030, -0.002070, 0.000000, 1.209010, 1.000000, 7.200000, 0.326000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, -0.000490, 0.003350, , 1.000000, 7.600000, 10 x 10, 6.100000, 6.710000, 16.000000, 0.000000, 0.030000, 0 x 23, 0.050000, -0.008880, 0.005420, 0.000530, -0.005470, -0.000250, 1.212510, 16.000000, 6.200000, 0.281000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, -0.000060, 0.004010, , 7.000000, 8.330000, 10 x 10, 5.090000, 5.720000, 17.000000, 0.010000, 0.040000, 8 x 46, 0.040000, -0.015520, 0.009080, 0.001480, -0.008290, -0.000060, 1.136680, 6.000000, 5.200000, 0.236000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, -0.000090, 0.004280, , 16.000000, 4.640000, 10 x 10, 4.130000, 4.780000, 18.000000, 0.010000, 0.050000, 23 x 10, 0.060000, -0.020570, 0.012960, 0.001530, -0.009290, -0.000600, 1.006130, 32.000000, 4.200000, 0.191000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, -0.000350, 0.004840, , 130.000000, 4.190000, 10 x 10, 3.220000, 3.850000, 19.000000, 0.090000, 0.110000, 1 x 33, 0.120000, -0.054070, 0.027190, 0.004010, -0.024530, -0.000630, 1.073840, 20.000000, 3.200000, 0.146000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, -0.000210, 0.004920, , 135.000000, 2.900000, 5 x 10, 2.720000, 2.980000, 20.000000, 0.210000, 0.300000, 53 x 9, 0.250000, -0.111900, 0.043670, 0.007030, -0.047050, -0.000700, 1.152900, 163.000000, 2.200000, 0.101000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.004770, , 6.000000, 3.080000, 10 x 10, 1.770000, 2.310000, 21.000000, 0.510000, 0.650000, 62 x 2, 0.650000, -0.194750, 0.056310, 0.010350, -0.078360, -0.001070, 1.292480, 2068.000000, 1.200000, 0.056000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, -0.000120, 0.005160, , 78.000000, 1.880000, 291 x 10, 1.450000, 1.880000, 22.000000, 1.150000, 1.300000, 6 x 12, 1.100000, -0.288520, 0.057530, 0.012490, -0.118550, -0.002200, 1.569610, 47.000000, 0.200000, 0.011000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.005180, , 115.000000, 1.460000, 1464 x 96, 1.180000, 1.550000, 23.000000, 1.760000, 2.080000, 44 x 20, 1.850000, -0.358940, 0.055710, 0.014300, -0.146880, -0.002560, 1.770560, 103.000000, 0.800000, 0.034000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 0.594760, 0.162530, 0.014400, -0.054560, 0.002700, 0.631340, 139.000000, 1.250000, 1686 x 10, 0.980000, 1.390000, 24.000000, 2.520000, 2.750000, 10 x 1, 2.650000, -0.415740, 0.053530, 0.014430, -0.166960, -0.002830, 1.919000, 60.000000, 1.800000, 0.079000
1643749200, 2022-02-01 16:00, 2022-02-01, 16.000000, 22.240000, 2022-02-09, 1644440400, 8.000000, 0.456530, 0.126350, 0.015220, -0.073760, 0.002740, 0.830730, 199.000000, 1.230000, 140 x 10, 0.800000, 1.220000, 25.000000, 3.350000, 3.870000, 10 x 10, 3.300000, -0.457080, 0.047270, 0.015250, -0.194300, -0.003130, 2.195630, 105.000000, 2.800000, 0.124000
