[QUOTE_UNIXTIME], [QUOTE_READTIME], [QUOTE_DATE], [QUOTE_TIME_HOURS], [UNDERLYING_LAST], [EXPIRE_DATE], [EXPIRE_UNIX], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_RHO], [C_IV], [C_VOLUME], [C_LAST], [C_SIZE], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_SIZE], [P_LAST], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [P_RHO], [P_IV], [P_VOLUME], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.271370, 0.020320, 0.068220, -0.013480, 0.029800, 0.794190, 5.000000, 2.330000, 22953 x 10177, 2.000000, 2.150000, 47.500000, 21.500000, 21.800000, 17313 x 29088, 0.000000, -0.676110, 0.014540, 0.065280, -0.012140, -0.121580, 0.828820, , 21.800000, 0.850000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.250850, 0.019190, 0.065260, -0.013250, 0.028300, 0.808110, 5.000000, 2.010000, 9898 x 65, 1.850000, 1.950000, 50.000000, 23.800000, 24.100000, 16626 x 28884, 23.900000, -0.683630, 0.012660, 0.063630, -0.012600, -0.121020, 0.856020, 20.000000, 24.300000, 0.947000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.214570, 0.017050, 0.060450, -0.012870, 0.024190, 0.830470, 1.000000, 1.650000, 9704 x 3070, 1.550000, 1.650000, 55.000000, 28.400000, 28.700000, 26522 x 16718, 0.000000, -0.689550, 0.009160, 0.059720, -0.012490, -0.116800, 0.904030, , 29.300000, 1.142000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.187190, 0.015330, 0.055490, -0.011640, 0.021070, 0.853280, 2.000000, 1.370000, 22273 x 21400, 1.300000, 1.450000, 60.000000, 33.200000, 33.400000, 162 x 4612, 35.500000, -0.676980, 0.006640, 0.058060, -0.013040, -0.113830, 0.975720, 22.000000, 34.300000, 1.336000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.164130, 0.013750, 0.050830, -0.010960, 0.018950, 0.873220, 85.000000, 1.450000, 4557 x 12796, 1.150000, 1.250000, 65.000000, 37.900000, 38.200000, 2187 x 5624, 0.000000, -0.659960, 0.004630, 0.057400, -0.014250, -0.110220, 1.048510, , 39.300000, 1.531000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.145180, 0.012460, 0.047200, -0.010400, 0.016500, 0.889780, 5.000000, 1.150000, 697 x 13349, 1.000000, 1.100000, 70.000000, 42.700000, 43.000000, 558 x 5881, 45.100000, -0.637450, 0.003320, 0.057290, -0.015580, -0.108250, 1.131360, 11.000000, 44.300000, 1.726000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.129380, 0.011290, 0.042960, -0.009790, 0.014650, 0.905120, 5.000000, 1.000000, 22780 x 29738, 0.850000, 1.000000, 75.000000, 47.500000, 47.800000, 1430 x 5385, 48.100000, -0.612050, 0.002370, 0.057530, -0.016850, -0.106920, 1.216170, 1.000000, 49.300000, 1.921000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.113030, 0.010200, 0.039620, -0.008800, 0.012860, 0.913890, 2.000000, 0.850000, 21876 x 1110, 0.750000, 0.850000, 80.000000, 52.300000, 52.600000, 3597 x 3140, 52.400000, -0.586750, 0.001630, 0.059010, -0.010350, -0.103330, 1.303030, 9.000000, 54.300000, 2.115000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.102790, 0.009440, 0.036880, -0.008230, 0.012160, 0.929560, 10.000000, 0.750000, 26690 x 30444, 0.650000, 0.800000, 85.000000, 57.200000, 57.500000, 554 x 5614, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 59.300000, 2.310000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.093050, 0.008610, 0.034100, -0.008160, 0.011030, 0.940560, 1.000000, 0.700000, 14581 x 11636, 0.600000, 0.700000, 90.000000, 62.100000, 62.300000, 169 x 1242, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 64.300000, 2.505000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.083810, 0.007890, 0.031270, -0.007190, 0.009950, 0.947480, 11.000000, 0.750000, 31455 x 29992, 0.500000, 0.650000, 95.000000, 66.900000, 67.200000, 615 x 409, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 69.300000, 2.699000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.076820, 0.007250, 0.029910, -0.006960, 0.008550, 0.958500, 1.000000, 0.450000, 31276 x 32827, 0.450000, 0.600000, 100.000000, 71.800000, 72.100000, 583 x 459, 73.500000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 3.000000, 74.300000, 2.894000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.063110, 0.006230, 0.025220, -0.005780, 0.007220, 0.972560, 9047.000000, 0.400000, 31055 x 35107, 0.350000, 0.500000, 110.000000, 81.600000, 81.900000, 555 x 2514, 84.200000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 176.000000, 84.300000, 3.283000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.052450, 0.005310, 0.022280, -0.004930, 0.006550, 0.985030, 10.000000, 0.350000, 23682 x 11565, 0.300000, 0.400000, 120.000000, 91.400000, 91.700000, 563 x 475, 93.900000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 180.000000, 94.300000, 3.673000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.045600, 0.004660, 0.020100, -0.004930, 0.005100, 1.000470, 1.000000, 0.200000, 13510 x 34775, 0.250000, 0.350000, 130.000000, 101.200000, 101.500000, 601 x 395, 103.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 1.000000, 104.300000, 4.062000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.038770, 0.004040, 0.017160, -0.004370, 0.004870, 1.008410, 1.000000, 0.230000, 16899 x 35650, 0.200000, 0.300000, 140.000000, 111.100000, 111.300000, 391 x 261, 112.800000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 1.000000, 114.300000, 4.452000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.034560, 0.003630, 0.015800, -0.003710, 0.003880, 1.025170, 19.000000, 0.250000, 799 x 5856, 0.200000, 0.250000, 150.000000, 120.900000, 121.200000, 557 x 338, 122.700000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 1.000000, 124.300000, 4.841000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.027580, 0.003020, 0.013540, -0.003560, 0.003610, 1.020480, , 0.000000, 43528 x 50904, 0.100000, 0.250000, 160.000000, 130.800000, 131.000000, 388 x 288, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 134.300000, 5.231000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.023890, 0.002700, 0.011940, -0.003060, 0.002890, 1.026440, 3.000000, 0.220000, 2424 x 5297, 0.100000, 0.200000, 170.000000, 140.600000, 140.900000, 354 x 323, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 144.300000, 5.620000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2022-12-21, 1671656400, 203.040000, 0.023730, 0.002600, 0.011710, -0.002530, 0.002320, 1.052010, 2.000000, 0.150000, 12 x 33658, 0.100000, 0.200000, 180.000000, 150.500000, 150.700000, 290 x 50, 151.250000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 1.000000, 154.300000, 6.009000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.957450, 0.004260, 0.019800, -0.004550, 0.052500, 0.955370, 102.000000, 17.400000, 339 x 2043, 17.900000, 18.400000, 10.000000, 0.000000, 0.050000, 0 x 8242, 0.050000, -0.005750, 0.001300, 0.003230, -0.000080, -0.001000, 0.554710, 6.000000, 15.700000, 0.611000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.953600, 0.005100, 0.021540, -0.004210, 0.057600, 0.871550, 102.000000, 0.000000, 316 x 2046, 16.900000, 17.400000, 11.000000, 0.000000, 0.050000, 0 x 6076, 0.000000, -0.006170, 0.001570, 0.003940, -0.000670, -0.001240, 0.506740, , 14.700000, 0.572000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.953030, 0.005800, 0.021480, -0.004160, 0.064550, 0.773140, 158.000000, 0.000000, 518 x 195, 15.900000, 16.300000, 12.000000, 0.000000, 0.050000, 0 x 3656, 0.050000, -0.007120, 0.001880, 0.004240, -0.000170, -0.001690, 0.462080, 6.000000, 13.700000, 0.533000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.949100, 0.006740, 0.022830, -0.004110, 0.070490, 0.705550, 132.000000, 0.000000, 543 x 195, 14.900000, 15.300000, 13.000000, 0.000000, 0.050000, 0 x 2294, 0.050000, -0.007320, 0.002170, 0.004600, -0.000100, -0.001720, 0.421260, 200.000000, 12.700000, 0.494000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.941120, 0.008060, 0.025560, -0.004160, 0.075200, 0.662350, 20.000000, 14.900000, 4098 x 215, 14.000000, 14.300000, 14.000000, 0.000000, 0.100000, 0 x 9254, 0.100000, -0.013760, 0.003840, 0.007960, -0.000790, -0.002900, 0.423430, 6.000000, 11.700000, 0.455000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.932530, 0.009550, 0.028190, -0.004320, 0.079570, 0.621870, 31.000000, 11.910000, 514 x 197, 13.000000, 13.400000, 15.000000, 0.050000, 0.150000, 1583 x 11781, 0.100000, -0.024240, 0.006130, 0.012400, -0.001310, -0.004640, 0.432320, 4.000000, 10.700000, 0.416000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.919230, 0.011420, 0.032460, -0.004610, 0.082870, 0.596990, 59.000000, 11.760000, 538 x 198, 12.100000, 12.500000, 16.000000, 0.150000, 0.250000, 468 x 12331, 0.200000, -0.043490, 0.009220, 0.019940, -0.002250, -0.008860, 0.451750, 105.000000, 9.700000, 0.377000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.901840, 0.013490, 0.038370, -0.005170, 0.084750, 0.583430, 32.000000, 11.950000, 587 x 470, 11.200000, 11.700000, 17.000000, 0.200000, 0.350000, 8466 x 4299, 0.300000, -0.057150, 0.011900, 0.025610, -0.002290, -0.011140, 0.441710, 1.000000, 8.700000, 0.338000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.880660, 0.015720, 0.043360, -0.005900, 0.086580, 0.576980, 5.000000, 0.000000, 602 x 544, 10.400000, 10.900000, 18.000000, 0.400000, 0.550000, 6415 x 5296, 0.510000, -0.086630, 0.015540, 0.034770, -0.003100, -0.017330, 0.464050, 2.000000, 7.700000, 0.299000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.856070, 0.017970, 0.049320, -0.007090, 0.086510, 0.574580, 2.000000, 9.970000, 5671 x 227, 9.700000, 10.100000, 19.000000, 0.650000, 0.850000, 91 x 9073, 0.750000, -0.120120, 0.018700, 0.044350, -0.004570, -0.025390, 0.486200, 22.000000, 6.700000, 0.260000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.828780, 0.020140, 0.055520, -0.007320, 0.086260, 0.574790, 50.000000, 9.400000, 5795 x 243, 9.000000, 9.400000, 20.000000, 0.950000, 1.150000, 572 x 7952, 1.040000, -0.151800, 0.021560, 0.051490, -0.005420, -0.031590, 0.500180, 1.000000, 5.700000, 0.221000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.798400, 0.021900, 0.061780, -0.008710, 0.085110, 0.584210, 3.000000, 9.720000, 5326 x 2260, 8.400000, 8.800000, 21.000000, 1.300000, 1.500000, 3360 x 92, 1.370000, -0.185520, 0.023960, 0.058610, -0.006180, -0.039230, 0.511650, 1.000000, 4.700000, 0.182000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.768480, 0.023370, 0.066700, -0.008810, 0.083320, 0.595550, , 0.000000, 3660 x 214, 7.900000, 8.200000, 22.000000, 1.700000, 1.950000, 4572 x 7876, 1.780000, -0.221070, 0.025860, 0.065570, -0.007170, -0.047620, 0.525690, 25.000000, 3.700000, 0.143000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.737480, 0.024480, 0.071660, -0.009820, 0.081320, 0.605780, 59.000000, 7.900000, 2984 x 2694, 7.400000, 7.700000, 23.000000, 2.150000, 2.400000, 4908 x 5419, 2.320000, -0.255730, 0.027400, 0.070200, -0.008300, -0.054940, 0.535570, 6.000000, 2.700000, 0.104000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.707940, 0.025600, 0.075230, -0.009960, 0.079350, 0.611530, 1.000000, 7.600000, 4023 x 1999, 6.900000, 7.200000, 24.000000, 2.700000, 2.900000, 674 x 89, 0.000000, -0.290120, 0.028530, 0.074600, -0.008650, -0.063200, 0.548830, , 1.700000, 0.065000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.678720, 0.026110, 0.078740, -0.010740, 0.076330, 0.624470, 2.000000, 7.370000, 3230 x 3216, 6.500000, 6.800000, 25.000000, 3.200000, 3.400000, 5020 x 72, 3.360000, -0.323040, 0.029640, 0.078850, -0.008610, -0.069650, 0.552700, 1.000000, 0.700000, 0.026000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.650470, 0.026650, 0.081560, -0.012030, 0.074450, 0.632640, 1.000000, 6.350000, 3430 x 3907, 6.100000, 6.400000, 26.000000, 3.800000, 4.100000, 4073 x 6278, 3.900000, -0.354130, 0.029730, 0.082010, -0.009090, -0.076900, 0.570200, 1.000000, 0.300000, 0.012000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.622810, 0.027150, 0.083100, -0.012090, 0.072080, 0.636160, 13.000000, 5.970000, 4483 x 2397, 5.700000, 6.000000, 27.000000, 4.400000, 4.700000, 4479 x 4734, 4.680000, -0.384580, 0.030190, 0.083430, -0.009990, -0.084140, 0.577790, 1.000000, 1.300000, 0.051000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.597050, 0.027140, 0.085230, -0.012220, 0.069680, 0.648470, 5.000000, 6.400000, 4363 x 3429, 5.400000, 5.700000, 28.000000, 5.100000, 5.400000, 1882 x 6461, 5.240000, -0.412870, 0.029930, 0.085570, -0.010440, -0.090380, 0.591870, 15.000000, 2.300000, 0.090000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.572430, 0.027170, 0.085680, -0.012540, 0.066840, 0.657820, 1.000000, 5.460000, 4240 x 3673, 5.100000, 5.400000, 29.000000, 5.800000, 6.100000, 1291 x 7303, 6.000000, -0.439670, 0.029660, 0.086310, -0.010380, -0.096080, 0.602400, 1.000000, 3.300000, 0.129000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.547990, 0.027220, 0.087200, -0.013260, 0.064040, 0.663380, 10.000000, 4.900000, 5131 x 3372, 4.800000, 5.100000, 30.000000, 6.500000, 6.800000, 616 x 6769, 6.700000, -0.465110, 0.029420, 0.086930, -0.010820, -0.102020, 0.610030, 7.000000, 4.300000, 0.168000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.495050, 0.026550, 0.087590, -0.013440, 0.059110, 0.683640, 1.000000, 5.060000, 5072 x 3828, 4.200000, 4.500000, 32.500000, 8.300000, 8.600000, 3197 x 89, 8.200000, -0.525430, 0.028500, 0.086510, -0.010940, -0.113530, 0.622300, 3.000000, 6.800000, 0.266000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.447950, 0.025630, 0.086760, -0.013530, 0.053440, 0.701910, 113.000000, 3.860000, 5977 x 4996, 3.700000, 4.000000, 35.000000, 10.300000, 10.600000, 1356 x 5534, 10.300000, -0.572540, 0.026530, 0.083710, -0.011360, -0.123230, 0.643260, 100.000000, 9.300000, 0.363000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.407780, 0.024530, 0.085210, -0.013530, 0.049120, 0.720420, 160.000000, 3.500000, 4472 x 5966, 3.300000, 3.600000, 37.500000, 12.300000, 12.600000, 2428 x 4251, 12.400000, -0.616490, 0.024590, 0.081050, -0.010730, -0.129330, 0.652590, 1.000000, 11.800000, 0.460000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.369320, 0.023560, 0.082680, -0.013130, 0.045360, 0.730410, 2.000000, 3.070000, 6438 x 5810, 2.900000, 3.200000, 40.000000, 14.400000, 14.700000, 2385 x 3814, 14.500000, -0.651350, 0.022220, 0.077340, -0.010580, -0.133140, 0.665200, 3.000000, 14.300000, 0.558000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.336970, 0.022370, 0.079890, -0.012690, 0.041750, 0.741640, 70.000000, 2.900000, 6160 x 2436, 2.600000, 2.850000, 42.500000, 16.500000, 16.900000, 4605 x 5017, 0.000000, -0.679680, 0.019680, 0.072940, -0.009980, -0.134870, 0.677620, , 16.800000, 0.655000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.312270, 0.021150, 0.078140, -0.012990, 0.039040, 0.761660, 1.000000, 2.650000, 69 x 2730, 2.450000, 2.600000, 45.000000, 18.700000, 19.100000, 4055 x 4695, 0.000000, -0.701580, 0.017210, 0.068830, -0.009600, -0.133240, 0.691330, , 19.300000, 0.752000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.284280, 0.020130, 0.074640, -0.012660, 0.035470, 0.767340, , 0.000000, 5227 x 2076, 2.150000, 2.350000, 47.500000, 21.000000, 21.400000, 611 x 5931, 0.000000, -0.711780, 0.014730, 0.066040, -0.009160, -0.131970, 0.715460, , 21.800000, 0.850000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.262450, 0.019120, 0.071200, -0.011960, 0.032420, 0.777750, 2.000000, 2.140000, 6054 x 2063, 1.950000, 2.150000, 50.000000, 23.200000, 23.600000, 3613 x 4356, 23.900000, -0.726760, 0.012320, 0.061550, -0.008480, -0.127280, 0.721640, 1.000000, 24.300000, 0.947000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.225250, 0.017110, 0.066060, -0.011960, 0.028430, 0.797890, , 0.000000, 6335 x 4689, 1.600000, 1.850000, 55.000000, 27.800000, 28.200000, 3688 x 4154, 0.000000, -0.733880, 0.008080, 0.056980, -0.008200, -0.117440, 0.760280, , 29.300000, 1.142000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.195450, 0.015440, 0.060270, -0.010570, 0.024680, 0.815180, 1.000000, 1.700000, 6295 x 5708, 1.350000, 1.600000, 60.000000, 32.500000, 32.900000, 2038 x 4793, 0.000000, -0.722890, 0.005030, 0.055630, -0.008710, -0.109730, 0.816020, , 34.300000, 1.336000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.168830, 0.013870, 0.055250, -0.010490, 0.021860, 0.827460, 5.000000, 1.500000, 6608 x 2481, 1.150000, 1.350000, 65.000000, 37.200000, 37.600000, 2729 x 4299, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 39.300000, 1.531000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.149730, 0.012640, 0.050710, -0.009890, 0.019100, 0.844050, 1.000000, 1.410000, 6618 x 4248, 1.000000, 1.200000, 70.000000, 42.000000, 42.400000, 513 x 5300, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 44.300000, 1.726000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.131220, 0.011340, 0.046770, -0.008910, 0.016810, 0.853730, 5.000000, 1.110000, 8827 x 3932, 0.850000, 1.050000, 75.000000, 46.700000, 47.200000, 243 x 5427, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 49.300000, 1.921000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.118560, 0.010450, 0.043440, -0.008560, 0.015440, 0.867270, 1000.000000, 0.880000, 8386 x 5601, 0.750000, 0.950000, 80.000000, 51.500000, 52.000000, 242 x 5323, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 54.300000, 2.115000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.105660, 0.009460, 0.039820, -0.007300, 0.013780, 0.877120, 2.000000, 0.820000, 9434 x 5727, 0.650000, 0.850000, 85.000000, 56.400000, 56.800000, 542 x 4603, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 59.300000, 2.310000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.098840, 0.008790, 0.038230, -0.007520, 0.012740, 0.895180, 1.000000, 0.770000, 6366 x 9533, 0.600000, 0.800000, 90.000000, 61.200000, 61.700000, 596 x 5258, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 64.300000, 2.505000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.086450, 0.008020, 0.034330, -0.006670, 0.010790, 0.895230, 2.000000, 0.550000, 10571 x 7250, 0.500000, 0.700000, 95.000000, 66.100000, 66.600000, 316 x 593, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 69.300000, 2.699000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.084940, 0.007710, 0.034490, -0.006690, 0.010570, 0.921590, 1.000000, 0.600000, 1 x 9093, 0.550000, 0.650000, 100.000000, 70.800000, 71.400000, 50 x 465, 70.100000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 1.000000, 74.300000, 2.894000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.066070, 0.006340, 0.028320, -0.005900, 0.008200, 0.920560, , 0.000000, 9987 x 10911, 0.350000, 0.550000, 110.000000, 80.700000, 81.200000, 260 x 532, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 84.300000, 3.283000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.055180, 0.005500, 0.024690, -0.005350, 0.007450, 0.932980, 5.000000, 0.400000, 6439 x 9641, 0.300000, 0.450000, 120.000000, 90.500000, 90.900000, 53 x 408, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 94.300000, 3.673000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.048480, 0.004840, 0.021580, -0.004830, 0.006320, 0.949090, 10.000000, 0.450000, 92 x 12445, 0.250000, 0.400000, 130.000000, 100.300000, 100.700000, 53 x 518, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 104.300000, 4.062000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.038770, 0.004050, 0.018770, -0.004110, 0.004660, 0.945320, 2.000000, 0.230000, 6286 x 3387, 0.200000, 0.300000, 140.000000, 109.900000, 110.600000, 366 x 379, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 114.300000, 4.452000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-01-18, 1674075600, 231.040000, 0.034380, 0.003670, 0.016560, -0.003420, 0.004260, 0.960940, 8.000000, 0.350000, 7594 x 13690, 0.150000, 0.300000, 150.000000, 119.800000, 120.400000, 204 x 204, 120.140000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 1.000000, 124.300000, 4.841000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-02-15, 1676494800, 259.040000, 0.957930, 0.004240, 0.020860, -0.004370, 0.058470, 0.898610, 2.000000, 18.900000, 204 x 204, 17.600000, 18.700000, 10.000000, 0.000000, 0.050000, 0 x 3651, 0.000000, -0.005300, 0.001300, 0.003580, -0.000730, -0.001100, 0.524920, , 15.700000, 0.611000
1654113600, 2022-06-01 16:00, 2022-06-01, 16.000000, 25.680000, 2023-02-15, 1676494800, 259.040000, 0.954230, 0.005040, 0.021820, -0.003940, 0.064710, 0.818130, , 0.000000, 204 x 204, 16.600000, 17.700000, 11.000000, 0.000000, 0.100000, 0 x 18515, 0.000000, -0.010440, 0.002230, 0.006800, -0.000910, -0.002080, 0.527000, , 14.700000, 0.572000
